"","diversity","animals"
"7307","3.85685887767994","Mice (N=820)"
"7308","4.40037442755478","Mice (N=820)"
"7309","3.73684367477607","Mice (N=820)"
"7310","2.88330427735693","Mice (N=820)"
"7311","3.53913403892662","Mice (N=820)"
"7312","3.25203243489006","Mice (N=820)"
"7313","3.01997668009813","Mice (N=820)"
"7314","2.3090153405557","Mice (N=820)"
"7315","2.96347457244328","Mice (N=820)"
"7316","3.82321673950682","Mice (N=820)"
"7317","2.73137179338738","Mice (N=820)"
"7318","3.98727609844547","Mice (N=820)"
"7319","4.00972929087953","Mice (N=820)"
"7320","3.25273981148336","Mice (N=820)"
"7321","3.64133720138526","Mice (N=820)"
"7322","3.87648430961519","Mice (N=820)"
"7323","2.28470817249524","Mice (N=820)"
"7324","4.47249128800839","Mice (N=820)"
"7325","4.72584493646902","Mice (N=820)"
"7326","2.72619454377836","Mice (N=820)"
"7327","2.91285733324838","Mice (N=820)"
"7328","3.11030463327741","Mice (N=820)"
"7329","2.83491627685469","Mice (N=820)"
"7330","3.80226037093139","Mice (N=820)"
"7331","4.22240513325155","Mice (N=820)"
"7332","4.79059902054223","Mice (N=820)"
"7333","3.70783347620318","Mice (N=820)"
"7334","1.57401100772026","Mice (N=820)"
"7335","3.69062686063888","Mice (N=820)"
"7336","4.73063365910494","Mice (N=820)"
"7337","3.08769106991177","Mice (N=820)"
"7338","3.77272386475451","Mice (N=820)"
"7339","3.6879274447849","Mice (N=820)"
"7340","3.31646217500379","Mice (N=820)"
"7341","4.74623531060804","Mice (N=820)"
"7342","3.55163814236771","Mice (N=820)"
"7343","2.5939641326359","Mice (N=820)"
"7344","3.74756105186201","Mice (N=820)"
"7345","3.98325292284664","Mice (N=820)"
"7346","4.62603587716783","Mice (N=820)"
"7347","4.03878680123158","Mice (N=820)"
"7348","4.73459950179287","Mice (N=820)"
"7349","4.74462453105356","Mice (N=820)"
"7350","3.35348022293904","Mice (N=820)"
"7351","3.15522559509764","Mice (N=820)"
"7352","3.18425340709818","Mice (N=820)"
"7353","1.52936437802982","Mice (N=820)"
"7354","4.33625149349452","Mice (N=820)"
"7355","4.43357750518465","Mice (N=820)"
"7356","4.32505035905176","Mice (N=820)"
"7357","4.17368191896697","Mice (N=820)"
"7358","3.30113454882717","Mice (N=820)"
"7359","2.88358758512106","Mice (N=820)"
"7360","4.04567434144304","Mice (N=820)"
"7361","3.71850304241172","Mice (N=820)"
"7362","3.92965327013233","Mice (N=820)"
"7363","3.90503355209934","Mice (N=820)"
"7364","3.2948900601396","Mice (N=820)"
"7365","3.50523981226505","Mice (N=820)"
"7366","3.83965808487468","Mice (N=820)"
"7367","3.68640584903338","Mice (N=820)"
"7368","3.9873570761803","Mice (N=820)"
"7369","3.29994216040661","Mice (N=820)"
"7370","4.37687905436377","Mice (N=820)"
"7371","4.59560489927582","Mice (N=820)"
"7372","3.03518463965851","Mice (N=820)"
"7373","4.72495153686731","Mice (N=820)"
"7374","2.5294088971082","Mice (N=820)"
"7375","3.67500361836509","Mice (N=820)"
"7376","4.0244029149632","Mice (N=820)"
"7377","4.62616228728285","Mice (N=820)"
"7378","4.06269149909842","Mice (N=820)"
"7379","4.58224653532354","Mice (N=820)"
"7380","3.11725177882648","Mice (N=820)"
"7381","3.24224549206965","Mice (N=820)"
"7382","4.29528113894447","Mice (N=820)"
"7383","3.76179643822139","Mice (N=820)"
"7384","4.54476439131102","Mice (N=820)"
"7385","4.4783640337376","Mice (N=820)"
"7386","3.73553987377811","Mice (N=820)"
"7387","3.05982359784032","Mice (N=820)"
"7388","3.34461410324007","Mice (N=820)"
"7389","3.40226946246722","Mice (N=820)"
"7390","4.11537725729782","Mice (N=820)"
"7391","4.52011865611393","Mice (N=820)"
"7392","4.0160853334983","Mice (N=820)"
"7393","4.26195177641484","Mice (N=820)"
"7394","2.94972784920423","Mice (N=820)"
"7395","4.23127697565654","Mice (N=820)"
"7396","4.28039929470653","Mice (N=820)"
"7397","4.43674184387909","Mice (N=820)"
"7398","2.36217443378415","Mice (N=820)"
"7399","3.13674029168194","Mice (N=820)"
"7400","3.43974934845651","Mice (N=820)"
"7401","3.56730793390915","Mice (N=820)"
"7402","4.15331204923234","Mice (N=820)"
"7403","4.2387053538641","Mice (N=820)"
"7404","4.60526922543036","Mice (N=820)"
"7405","3.99046614401148","Mice (N=820)"
"7406","4.63166606769398","Mice (N=820)"
"7407","3.48410617597181","Mice (N=820)"
"7408","3.31603326584413","Mice (N=820)"
"7409","4.21786812460234","Mice (N=820)"
"7410","2.94870336259321","Mice (N=820)"
"7411","3.34719129942328","Mice (N=820)"
"7412","3.88411198607771","Mice (N=820)"
"7413","3.45809926849232","Mice (N=820)"
"7414","3.20363239183403","Mice (N=820)"
"7415","3.83312322499606","Mice (N=820)"
"7416","4.93903065504393","Mice (N=820)"
"7417","3.87798226574669","Mice (N=820)"
"7418","3.28099485524958","Mice (N=820)"
"7419","4.17990395333871","Mice (N=820)"
"7420","3.40833625471056","Mice (N=820)"
"7421","3.42584983565486","Mice (N=820)"
"7422","3.71919127134665","Mice (N=820)"
"7423","2.9203401803132","Mice (N=820)"
"7424","3.54362122647229","Mice (N=820)"
"7425","3.48441175510526","Mice (N=820)"
"7426","3.26206923093823","Mice (N=820)"
"7427","4.76838537647257","Mice (N=820)"
"7428","3.33028707950657","Mice (N=820)"
"7429","3.74182064506545","Mice (N=820)"
"7430","4.11122763999624","Mice (N=820)"
"7431","3.75522729570132","Mice (N=820)"
"7432","4.55132564870489","Mice (N=820)"
"7433","4.42306975130209","Mice (N=820)"
"7434","4.92750198660875","Mice (N=820)"
"7435","2.77408719508365","Mice (N=820)"
"7436","3.66190924569937","Mice (N=820)"
"7437","3.18049236574336","Mice (N=820)"
"7438","3.24105633125422","Mice (N=820)"
"7439","3.67422741232515","Mice (N=820)"
"7440","4.26830997698015","Mice (N=820)"
"7441","3.42708190810384","Mice (N=820)"
"7442","2.18630305219622","Mice (N=820)"
"7443","3.82673228768287","Mice (N=820)"
"7444","3.36874026198227","Mice (N=820)"
"7445","3.70455521944452","Mice (N=820)"
"7446","3.27804119665071","Mice (N=820)"
"7447","1.94615089663074","Mice (N=820)"
"7448","3.75327388365762","Mice (N=820)"
"7449","3.62014603786743","Mice (N=820)"
"7450","4.27330890368645","Mice (N=820)"
"7451","2.80333854130717","Mice (N=820)"
"7452","2.37261753741525","Mice (N=820)"
"7453","3.6937684059301","Mice (N=820)"
"7454","1.97073967264079","Mice (N=820)"
"7455","3.77350368065532","Mice (N=820)"
"7456","3.04370645309034","Mice (N=820)"
"7457","3.38328702802137","Mice (N=820)"
"7458","3.72064981244841","Mice (N=820)"
"7459","2.4718787470803","Mice (N=820)"
"7460","4.1025713320886","Mice (N=820)"
"7461","3.51474935110951","Mice (N=820)"
"7462","3.98517537359566","Mice (N=820)"
"7463","3.20768841661476","Mice (N=820)"
"7464","3.47401897709877","Mice (N=820)"
"7465","2.29836086479298","Mice (N=820)"
"7466","3.59369207541973","Mice (N=820)"
"7467","3.88868407912057","Mice (N=820)"
"7468","4.48054785721299","Mice (N=820)"
"7469","4.29538990661872","Mice (N=820)"
"7470","1.43376747171384","Mice (N=820)"
"7471","0.798757206695716","Mice (N=820)"
"7472","3.80167109108949","Mice (N=820)"
"7473","3.9331097558915","Mice (N=820)"
"7474","3.82436632516958","Mice (N=820)"
"7475","3.30642379810488","Mice (N=820)"
"7476","1.55811336985941","Mice (N=820)"
"7477","3.21476390884461","Mice (N=820)"
"7478","3.49746821461348","Mice (N=820)"
"7479","3.63406998528826","Mice (N=820)"
"7480","3.78690700099752","Mice (N=820)"
"7481","2.92968965345958","Mice (N=820)"
"7482","3.99053472311054","Mice (N=820)"
"7483","3.86521232704602","Mice (N=820)"
"7484","3.99029666186705","Mice (N=820)"
"7485","3.34095459292874","Mice (N=820)"
"7486","3.12150814038285","Mice (N=820)"
"7487","3.53069192930083","Mice (N=820)"
"7488","3.03525088013511","Mice (N=820)"
"7489","3.71096347782568","Mice (N=820)"
"7490","3.14896467497623","Mice (N=820)"
"7491","4.30207451020129","Mice (N=820)"
"7492","3.55941111738698","Mice (N=820)"
"7493","3.0055909475696","Mice (N=820)"
"7494","3.46743307350009","Mice (N=820)"
"7495","3.30728205038683","Mice (N=820)"
"7496","3.84724947907393","Mice (N=820)"
"7497","3.11244204357078","Mice (N=820)"
"7498","3.18478654369269","Mice (N=820)"
"7499","3.48230644756194","Mice (N=820)"
"7500","3.43040526106339","Mice (N=820)"
"7501","4.28948547675341","Mice (N=820)"
"7502","2.80746901822407","Mice (N=820)"
"7503","3.42380441642261","Mice (N=820)"
"7504","4.43341444375007","Mice (N=820)"
"7505","4.22938405105096","Mice (N=820)"
"7506","3.17391028103617","Mice (N=820)"
"7507","4.02550978412294","Mice (N=820)"
"7508","3.47265834659419","Mice (N=820)"
"7509","3.23897289508938","Mice (N=820)"
"7510","3.75026470617809","Mice (N=820)"
"7511","4.33528321811423","Mice (N=820)"
"7512","3.75885219638073","Mice (N=820)"
"7513","3.10705567755438","Mice (N=820)"
"7514","2.92004131247073","Mice (N=820)"
"7515","4.37596517005062","Mice (N=820)"
"7516","3.29525070240087","Mice (N=820)"
"7517","4.40705182940932","Mice (N=820)"
"7518","2.84562065095143","Mice (N=820)"
"7519","3.95641899190899","Mice (N=820)"
"7520","4.25973585466758","Mice (N=820)"
"7521","3.52221769594832","Mice (N=820)"
"7522","3.30906193425802","Mice (N=820)"
"7523","4.09688232091874","Mice (N=820)"
"7524","3.22669075846918","Mice (N=820)"
"7525","3.08801481416513","Mice (N=820)"
"7526","2.82905627711287","Mice (N=820)"
"7527","3.96402478802831","Mice (N=820)"
"7528","4.55540305848308","Mice (N=820)"
"7529","4.33814074170788","Mice (N=820)"
"7530","3.94343999161531","Mice (N=820)"
"7531","3.07700403738254","Mice (N=820)"
"7532","3.63442486379382","Mice (N=820)"
"7533","1.83817809798752","Mice (N=820)"
"7534","2.91219900867169","Mice (N=820)"
"7535","4.54175243022068","Mice (N=820)"
"7536","3.76027780569755","Mice (N=820)"
"7537","3.73059551479469","Mice (N=820)"
"7538","3.49976319103197","Mice (N=820)"
"7539","3.06261525406248","Mice (N=820)"
"7540","3.85568507752944","Mice (N=820)"
"7541","4.12743022194452","Mice (N=820)"
"7542","4.10910470965568","Mice (N=820)"
"7543","2.89334858504561","Mice (N=820)"
"7544","4.60679862437098","Mice (N=820)"
"7545","4.83137751827546","Mice (N=820)"
"7546","3.74620758270022","Mice (N=820)"
"7547","3.87977379838393","Mice (N=820)"
"7548","3.01887622131079","Mice (N=820)"
"7549","3.96771784384577","Mice (N=820)"
"7550","3.23188998314986","Mice (N=820)"
"7551","3.86146134466722","Mice (N=820)"
"7552","4.18924557715518","Mice (N=820)"
"7553","3.97172000794455","Mice (N=820)"
"7554","2.59782196394553","Mice (N=820)"
"7555","4.15048867381404","Mice (N=820)"
"7556","4.2927481842174","Mice (N=820)"
"7557","3.23676516663588","Mice (N=820)"
"7558","5.06895793360393","Mice (N=820)"
"7559","3.5893553762133","Mice (N=820)"
"7560","3.77220462370225","Mice (N=820)"
"7561","4.40368974392096","Mice (N=820)"
"7562","4.55828007084807","Mice (N=820)"
"7563","2.92807399011642","Mice (N=820)"
"7564","3.01712592460317","Mice (N=820)"
"7565","4.21471025871962","Mice (N=820)"
"7566","2.72717645486744","Mice (N=820)"
"7567","3.17567736580404","Mice (N=820)"
"7568","3.48379551522292","Mice (N=820)"
"7569","3.47798434059233","Mice (N=820)"
"7570","3.62685423358864","Mice (N=820)"
"7571","4.42066418551768","Mice (N=820)"
"7572","2.11487051458315","Mice (N=820)"
"7573","3.54418222109002","Mice (N=820)"
"7574","3.11362676154278","Mice (N=820)"
"7575","2.6244352679145","Mice (N=820)"
"7576","3.45356959945857","Mice (N=820)"
"7577","3.69175516206742","Mice (N=820)"
"7578","3.98613201908801","Mice (N=820)"
"7579","4.16008631915143","Mice (N=820)"
"7580","3.24757647899759","Mice (N=820)"
"7581","2.87685866886781","Mice (N=820)"
"7582","3.50007704625231","Mice (N=820)"
"7583","3.98098527725611","Mice (N=820)"
"7584","3.14480533197953","Mice (N=820)"
"7585","4.08636654076812","Mice (N=820)"
"7586","3.20433596174801","Mice (N=820)"
"7587","3.7804479990074","Mice (N=820)"
"7588","4.04303282257591","Mice (N=820)"
"7589","3.77927466138708","Mice (N=820)"
"7590","4.06202027158003","Mice (N=820)"
"7591","3.61962197696533","Mice (N=820)"
"7592","2.25805037960299","Mice (N=820)"
"7593","4.45882450622599","Mice (N=820)"
"7594","2.91651351465377","Mice (N=820)"
"7595","3.63331860193362","Mice (N=820)"
"7596","4.37989345008101","Mice (N=820)"
"7597","2.84226229916657","Mice (N=820)"
"7598","4.2649526072472","Mice (N=820)"
"7599","2.22938024618571","Mice (N=820)"
"7600","4.69080294518179","Mice (N=820)"
"7601","2.04577504480449","Mice (N=820)"
"7602","4.65791647911527","Mice (N=820)"
"7603","4.63215364680785","Mice (N=820)"
"7604","2.87315101042882","Mice (N=820)"
"7605","2.39970259317901","Mice (N=820)"
"7606","3.64387935591849","Mice (N=820)"
"7607","3.17994570694393","Mice (N=820)"
"7608","4.37179913339202","Mice (N=820)"
"7609","3.34069470860556","Mice (N=820)"
"7610","3.17440611160745","Mice (N=820)"
"7611","4.2309728600232","Mice (N=820)"
"7612","3.32497245483922","Mice (N=820)"
"7613","2.26057982757207","Mice (N=820)"
"7614","4.0125491912181","Mice (N=820)"
"7615","4.50024980563908","Mice (N=820)"
"7616","3.58678262618101","Mice (N=820)"
"7617","3.98642317834909","Mice (N=820)"
"7618","3.79600976664108","Mice (N=820)"
"7619","3.03020473654646","Mice (N=820)"
"7620","3.2996279476871","Mice (N=820)"
"7621","3.38382588305136","Mice (N=820)"
"7622","4.4423639291341","Mice (N=820)"
"7623","4.64754123369116","Mice (N=820)"
"7624","2.92975055620728","Mice (N=820)"
"7625","2.64847061256439","Mice (N=820)"
"7626","3.96863107948802","Mice (N=820)"
"7627","4.43601927686594","Mice (N=820)"
"7628","4.13885474562899","Mice (N=820)"
"7629","3.97897451747575","Mice (N=820)"
"7630","3.33275132962523","Mice (N=820)"
"7631","2.78291884513238","Mice (N=820)"
"7632","4.23365451183499","Mice (N=820)"
"7633","4.33265239701977","Mice (N=820)"
"7634","3.00441160550529","Mice (N=820)"
"7635","3.27175803629357","Mice (N=820)"
"7636","3.62941506720832","Mice (N=820)"
"7637","3.65672539677934","Mice (N=820)"
"7638","3.0969746169692","Mice (N=820)"
"7639","3.44192481052619","Mice (N=820)"
"7640","4.36720757776398","Mice (N=820)"
"7641","3.7487252393945","Mice (N=820)"
"7642","3.80444130394586","Mice (N=820)"
"7643","4.1170655480614","Mice (N=820)"
"7644","4.44544520382586","Mice (N=820)"
"7645","3.02632478312643","Mice (N=820)"
"7646","4.12745733916774","Mice (N=820)"
"7647","3.32923736559035","Mice (N=820)"
"7648","4.3889054124146","Mice (N=820)"
"7649","2.87373988523624","Mice (N=820)"
"7650","3.9059146855047","Mice (N=820)"
"7651","2.92877437551675","Mice (N=820)"
"7652","4.30093141006823","Mice (N=820)"
"7653","2.82848787892259","Mice (N=820)"
"7654","2.66889666874053","Mice (N=820)"
"7655","4.0476037357032","Mice (N=820)"
"7656","4.73278780506179","Mice (N=820)"
"7657","3.33357453310807","Mice (N=820)"
"7658","3.35509743705245","Mice (N=820)"
"7659","3.38188074025777","Mice (N=820)"
"7660","3.61744775731802","Mice (N=820)"
"7661","4.69237107432671","Mice (N=820)"
"7662","2.91943862083412","Mice (N=820)"
"7663","4.04609509789689","Mice (N=820)"
"7664","3.66770799412943","Mice (N=820)"
"7665","4.27101059581634","Mice (N=820)"
"7666","3.38764773415968","Mice (N=820)"
"7667","3.33625722208822","Mice (N=820)"
"7668","3.24615802441922","Mice (N=820)"
"7669","2.12057525529196","Mice (N=820)"
"7670","3.16160835196587","Mice (N=820)"
"7671","3.79989733619311","Mice (N=820)"
"7672","3.27311967495278","Mice (N=820)"
"7673","4.51060963067388","Mice (N=820)"
"7674","4.2877694260935","Mice (N=820)"
"7675","4.48594371362401","Mice (N=820)"
"7676","4.11404953137785","Mice (N=820)"
"7677","4.02366089447134","Mice (N=820)"
"7678","4.56347643805642","Mice (N=820)"
"7679","3.50888842767491","Mice (N=820)"
"7680","3.12022822375747","Mice (N=820)"
"7681","4.65737521443996","Mice (N=820)"
"7682","4.42291644795383","Mice (N=820)"
"7683","3.15413544456886","Mice (N=820)"
"7684","3.18379167505316","Mice (N=820)"
"7685","3.67461580429184","Mice (N=820)"
"7686","3.98332077539467","Mice (N=820)"
"7687","4.0885148691577","Mice (N=820)"
"7688","2.86689564386394","Mice (N=820)"
"7689","2.83732994283531","Mice (N=820)"
"7690","4.00133751714579","Mice (N=820)"
"7691","3.46990717273875","Mice (N=820)"
"7692","3.46339234382275","Mice (N=820)"
"7693","4.76770545044185","Mice (N=820)"
"7694","2.23474623824614","Mice (N=820)"
"7695","2.9362833538238","Mice (N=820)"
"7696","4.23289784631625","Mice (N=820)"
"7697","4.63545536708811","Mice (N=820)"
"7698","4.61659960637742","Mice (N=820)"
"7699","3.23146348394255","Mice (N=820)"
"7700","2.98387435620517","Mice (N=820)"
"7701","2.83335167850803","Mice (N=820)"
"7702","3.73842055672002","Mice (N=820)"
"7703","3.80962880611854","Mice (N=820)"
"7704","4.61840935352398","Mice (N=820)"
"7705","3.49411709399287","Mice (N=820)"
"7706","3.92013790046984","Mice (N=820)"
"7707","3.94172245426376","Mice (N=820)"
"7708","4.38649196709955","Mice (N=820)"
"7709","3.69856304342217","Mice (N=820)"
"7710","4.81024565711728","Mice (N=820)"
"7711","4.48089401154297","Mice (N=820)"
"7712","4.22736345077075","Mice (N=820)"
"7713","4.21665385630299","Mice (N=820)"
"7714","4.47442229618231","Mice (N=820)"
"7715","4.52801254718882","Mice (N=820)"
"7716","3.24834639086505","Mice (N=820)"
"7717","4.21769159966302","Mice (N=820)"
"7718","4.11421892985257","Mice (N=820)"
"7719","2.91152851213938","Mice (N=820)"
"7720","4.50953117599834","Mice (N=820)"
"7721","3.67049845026518","Mice (N=820)"
"7722","3.70843201167099","Mice (N=820)"
"7723","4.43945639124465","Mice (N=820)"
"7724","4.52057702357511","Mice (N=820)"
"7725","4.47078903005529","Mice (N=820)"
"7726","3.02220740159843","Mice (N=820)"
"7727","3.61627227358256","Mice (N=820)"
"7728","4.73316180608008","Mice (N=820)"
"7729","3.18516174064844","Mice (N=820)"
"7730","4.73106919648195","Mice (N=820)"
"7731","3.78781045304648","Mice (N=820)"
"7732","4.78701836000237","Mice (N=820)"
"7733","4.52740738983613","Mice (N=820)"
"7734","2.6923178960609","Mice (N=820)"
"7735","4.59626724039919","Mice (N=820)"
"7736","3.75768711629323","Mice (N=820)"
"7737","3.11914891059638","Mice (N=820)"
"7738","3.73039148109078","Mice (N=820)"
"7739","4.75592510387058","Mice (N=820)"
"7740","3.07364494430573","Mice (N=820)"
"7741","3.8115457472596","Mice (N=820)"
"7742","3.71191800113346","Mice (N=820)"
"7743","3.58831570323982","Mice (N=820)"
"7744","4.44909169775625","Mice (N=820)"
"7745","3.08272887656833","Mice (N=820)"
"7746","4.69847699911265","Mice (N=820)"
"7747","3.22402528756317","Mice (N=820)"
"7748","3.9453762203634","Mice (N=820)"
"7749","3.94781785786446","Mice (N=820)"
"7750","3.7221965928323","Mice (N=820)"
"7751","3.00494796604561","Mice (N=820)"
"7752","4.48598475495957","Mice (N=820)"
"7753","4.68499038028628","Mice (N=820)"
"7754","3.29560552065334","Mice (N=820)"
"7755","2.92697895560535","Mice (N=820)"
"7756","3.7719990390379","Mice (N=820)"
"7757","3.89498878712158","Mice (N=820)"
"7758","4.56095338611319","Mice (N=820)"
"7759","4.84976243294351","Mice (N=820)"
"7760","4.56152607606967","Mice (N=820)"
"7761","3.52563777273171","Mice (N=820)"
"7762","4.36817112287052","Mice (N=820)"
"7763","2.9129110026477","Mice (N=820)"
"7764","3.91785785703788","Mice (N=820)"
"7765","3.23045546992339","Mice (N=820)"
"7766","4.67604616962738","Mice (N=820)"
"7767","4.30702865503064","Mice (N=820)"
"7768","3.47349663006296","Mice (N=820)"
"7769","4.02035808175177","Mice (N=820)"
"7770","3.96866939867408","Mice (N=820)"
"7771","3.64462602993581","Mice (N=820)"
"7772","2.47156685137148","Mice (N=820)"
"7773","3.55417450997615","Mice (N=820)"
"7774","4.21720479156825","Mice (N=820)"
"7775","4.91074279664447","Mice (N=820)"
"7776","3.69010782278567","Mice (N=820)"
"7777","2.90616891986084","Mice (N=820)"
"7778","4.05974404440739","Mice (N=820)"
"7779","3.2270346228975","Mice (N=820)"
"7780","4.55128595198434","Mice (N=820)"
"7781","3.51389359658728","Mice (N=820)"
"7782","3.88115850554772","Mice (N=820)"
"7783","2.76219698056282","Mice (N=820)"
"7784","3.78589210366283","Mice (N=820)"
"7785","3.96652535573357","Mice (N=820)"
"7786","3.67184930000556","Mice (N=820)"
"7787","3.39123086435746","Mice (N=820)"
"7788","4.93555943599837","Mice (N=820)"
"7789","4.28156226182372","Mice (N=820)"
"7790","3.45246067653888","Mice (N=820)"
"7791","2.93783944369372","Mice (N=820)"
"7792","4.35207358907743","Mice (N=820)"
"7793","3.85988511181991","Mice (N=820)"
"7794","3.56579108472154","Mice (N=820)"
"7795","4.50566080815168","Mice (N=820)"
"7796","3.05637533163549","Mice (N=820)"
"7797","2.49327137102966","Mice (N=820)"
"7798","4.35683977237817","Mice (N=820)"
"7799","2.2169287423946","Mice (N=820)"
"7800","3.72721012230143","Mice (N=820)"
"7801","3.5260365962744","Mice (N=820)"
"7802","3.08727258851767","Mice (N=820)"
"7803","3.80454933161243","Mice (N=820)"
"7804","4.4183951340169","Mice (N=820)"
"7805","3.46994321319399","Mice (N=820)"
"7806","2.82701756392752","Mice (N=820)"
"7807","4.50713334875643","Mice (N=820)"
"7808","3.54342890187861","Mice (N=820)"
"7809","3.65826210791763","Mice (N=820)"
"7810","2.76954993305104","Mice (N=820)"
"7811","4.08747593103823","Mice (N=820)"
"7812","3.8551730947449","Mice (N=820)"
"7813","3.94327542623791","Mice (N=820)"
"7814","4.3692400593447","Mice (N=820)"
"7815","3.87094932580647","Mice (N=820)"
"7816","3.61381491354857","Mice (N=820)"
"7817","2.96595762475727","Mice (N=820)"
"7818","3.84973094122718","Mice (N=820)"
"7819","2.49203797106331","Mice (N=820)"
"7820","4.03482613032328","Mice (N=820)"
"7821","3.59006222466502","Mice (N=820)"
"7822","3.65897944911667","Mice (N=820)"
"7823","3.56616270547033","Mice (N=820)"
"7824","3.94990915378416","Mice (N=820)"
"7825","2.77642923029963","Mice (N=820)"
"7826","3.20776207342487","Mice (N=820)"
"7827","2.67042110545838","Mice (N=820)"
"7828","3.62203335261408","Mice (N=820)"
"7829","3.70195053251757","Mice (N=820)"
"7830","3.32637748543344","Mice (N=820)"
"7831","2.80556685870871","Mice (N=820)"
"7832","4.47812318826928","Mice (N=820)"
"7833","4.85453118429686","Mice (N=820)"
"7834","4.38047857393489","Mice (N=820)"
"7835","4.86267156624124","Mice (N=820)"
"7836","4.06372139755504","Mice (N=820)"
"7837","4.08384093868518","Mice (N=820)"
"7838","2.92630494384952","Mice (N=820)"
"7839","3.41220049776574","Mice (N=820)"
"7840","4.52595295244602","Mice (N=820)"
"7841","3.73178345235598","Mice (N=820)"
"7842","3.59871639455093","Mice (N=820)"
"7843","3.69831333630051","Mice (N=820)"
"7844","3.34641261482459","Mice (N=820)"
"7845","3.27938335371088","Mice (N=820)"
"7846","4.12748993760591","Mice (N=820)"
"7847","4.59416415177918","Mice (N=820)"
"7848","3.41571465867246","Mice (N=820)"
"7849","3.10515155278452","Mice (N=820)"
"7850","4.21106664652436","Mice (N=820)"
"7851","2.81469547022465","Mice (N=820)"
"7852","2.58803701701797","Mice (N=820)"
"7853","3.3920345792988","Mice (N=820)"
"7854","3.87243130589755","Mice (N=820)"
"7855","3.08877368875619","Mice (N=820)"
"7856","4.66722360141975","Mice (N=820)"
"7857","3.94620883024935","Mice (N=820)"
"7858","2.06157736311205","Mice (N=820)"
"7859","3.33717791817852","Mice (N=820)"
"7860","4.07738266050826","Mice (N=820)"
"7861","3.69330831617327","Mice (N=820)"
"7862","2.89172589790998","Mice (N=820)"
"7863","3.14963437684316","Mice (N=820)"
"7864","2.77761315337646","Mice (N=820)"
"7865","4.26805071511961","Mice (N=820)"
"7866","4.21366288767","Mice (N=820)"
"7867","3.4692576134786","Mice (N=820)"
"7868","3.37418901477298","Mice (N=820)"
"7869","3.71890768913087","Mice (N=820)"
"7870","2.90996978575085","Mice (N=820)"
"7871","4.29030957074924","Mice (N=820)"
"7872","2.93271018616776","Mice (N=820)"
"7873","3.63293906073816","Mice (N=820)"
"7874","3.14071941705912","Mice (N=820)"
"7875","2.53003641182295","Mice (N=820)"
"7876","3.18791807461042","Mice (N=820)"
"7877","4.64717747131142","Mice (N=820)"
"7878","3.21519881090045","Mice (N=820)"
"7879","3.35278817751624","Mice (N=820)"
"7880","2.60394070869614","Mice (N=820)"
"7881","4.51232867841914","Mice (N=820)"
"7882","4.24584426372727","Mice (N=820)"
"7883","3.95065540816633","Mice (N=820)"
"7884","1.74067944308217","Mice (N=820)"
"7885","5.1734529140869","Mice (N=820)"
"7886","4.09834025067701","Mice (N=820)"
"7887","4.05702672133513","Mice (N=820)"
"7888","3.83441533045802","Mice (N=820)"
"7889","4.41275051154867","Mice (N=820)"
"7890","4.66756080298279","Mice (N=820)"
"7891","4.09824800295877","Mice (N=820)"
"7892","3.65881767694707","Mice (N=820)"
"7893","3.5221167164306","Mice (N=820)"
"7894","4.22592814635363","Mice (N=820)"
"7895","3.92983851677704","Mice (N=820)"
"7896","4.48369943625306","Mice (N=820)"
"7897","3.75167420969861","Mice (N=820)"
"7898","4.66459722751482","Mice (N=820)"
"7899","4.36256208447696","Mice (N=820)"
"7900","3.32514393875646","Mice (N=820)"
"7901","3.18588050210767","Mice (N=820)"
"7902","4.03385447907889","Mice (N=820)"
"7903","4.78939284260508","Mice (N=820)"
"7904","3.74369827208991","Mice (N=820)"
"7905","3.35192296968388","Mice (N=820)"
"7906","2.78577494518322","Mice (N=820)"
"7907","4.85331734988038","Mice (N=820)"
"7908","3.83433947187599","Mice (N=820)"
"7909","3.2029092839788","Mice (N=820)"
"7910","3.75716258590689","Mice (N=820)"
"7911","3.41791026297767","Mice (N=820)"
"7912","3.92362564520849","Mice (N=820)"
"7913","3.46287928056251","Mice (N=820)"
"7914","3.32216952418153","Mice (N=820)"
"7915","3.16099283029024","Mice (N=820)"
"7916","4.09529279272299","Mice (N=820)"
"7917","2.75845998362214","Mice (N=820)"
"7918","4.13761156757046","Mice (N=820)"
"7919","3.29061696639922","Mice (N=820)"
"7920","3.25133482539903","Mice (N=820)"
"7921","4.14187566441107","Mice (N=820)"
"7922","4.07611846580662","Mice (N=820)"
"7923","4.4435159636663","Mice (N=820)"
"7924","3.70068131067904","Mice (N=820)"
"7925","4.04034884924778","Mice (N=820)"
"7926","3.22732042350672","Mice (N=820)"
"7927","4.3268355092258","Mice (N=820)"
"7928","4.24496726817474","Mice (N=820)"
"7929","3.0308361076415","Mice (N=820)"
"7930","2.63678487756689","Mice (N=820)"
"7931","3.88436086188199","Mice (N=820)"
"7932","3.0138929494337","Mice (N=820)"
"7933","4.70242495845679","Mice (N=820)"
"7934","4.88805553623573","Mice (N=820)"
"7935","3.59021167039785","Mice (N=820)"
"7936","4.36316555610723","Mice (N=820)"
"7937","4.18362849221119","Mice (N=820)"
"7938","5.04574477062053","Mice (N=820)"
"7939","4.66268071073063","Mice (N=820)"
"7940","3.46252154574633","Mice (N=820)"
"7941","2.3490317611196","Mice (N=820)"
